/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_9b41b_acf93/rev_9b41b-acf93.revisions;1
/home/local/CIN/gjcc/fpfnanalysis/projects/OG-Platform/revisions/rev_a57de_a7ad1/rev_a57de-a7ad1.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_dbf99_66d52/rev_dbf99-66d52.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_ee5b0_0888d/rev_ee5b0-0888d.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cgeo/revisions/rev_48ec4_132d0/rev_48ec4-132d0.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/kotlin/revisions/rev_e4eb4_3b0c9/rev_e4eb4-3b0c9.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_18112_5df5f/rev_18112-5df5f.revisions;4
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_bd6a7_12c69/rev_bd6a7-12c69.revisions;4
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_51d20_16d73/rev_51d20-16d73.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/jenkins/revisions/rev_be195_96b97/rev_be195-96b97.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_05830_4af2b/rev_05830-4af2b.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_07619_3c03e/rev_07619-3c03e.revisions;1
/home/local/CIN/gjcc/fpfnanalysis/projects/cgeo/revisions/rev_786ec_6b297/rev_786ec-6b297.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_545e2_4b2e9/rev_545e2-4b2e9.revisions;4
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_cb772_35999/rev_cb772-35999.revisions;4
/home/local/CIN/gjcc/fpfnanalysis/projects/voldemort/revisions/rev_f1e5e_604ac/rev_f1e5e-604ac.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/OG-Platform/revisions/rev_bbc88_67f2c/rev_bbc88-67f2c.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/OG-Platform/revisions/rev_b0a22_9be93/rev_b0a22-9be93.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/Osmand/revisions/rev_1dcf0_641f1/rev_1dcf0-641f1.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_2ef11_e2506/rev_2ef11-e2506.revisions;14
/home/local/CIN/gjcc/fpfnanalysis/projects/OG-Platform/revisions/rev_8148e_bb1da/rev_8148e-bb1da.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_2dbe3_79a98/rev_2dbe3-79a98.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/BroadleafCommerce/revisions/rev_32e0d_c7864/rev_32e0d-c7864.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/Activiti/revisions/rev_cc978_605d6/rev_cc978-605d6.revisions;0
/home/local/CIN/gjcc/fpfnanalysis/projects/cassandra/revisions/rev_9ff7d_dbe53/rev_9ff7d-dbe53.revisions;0
