cgeo;0
andlytics;1
OpenTripPlanner;0
kotlin;8
BroadleafCommerce;0
Conversations;0
voldemort;9
antlr4;0
realm-java;1
cassandra;638
rstudio;0
k-9;7
Spout;0
groovy-core;0
OG-Platform;13
jenkins;4
Osmand;1
roboguice;0
Activiti;2
AntennaPod;0
okhttp;0
OpenRefine;0
netty;0
