revision;file;leftContent;rightContent
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\admob\AdmobAuthenticationUtilities.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\admob\AdmobRequest.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\view\NineViewGroup.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\widget\IcsColorDrawable.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\model\RevenueSummary.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\view\menu\SubMenuWrapper.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\widget\IcsListPopupWindow.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\app\ActionBarImpl.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\StatsView.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\sync\SyncAdapterService.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\RevenueFragment.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\console\v2\DevConsoleV2Protocol.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\ActionBarSherlockCompat.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\model\StatsSummary.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\animation\AnimatorSet.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\db\AppInfoTable.java;0
